area,cell,lon,lat
7601,20391,14.512777,49.983303
7500,17142,14.505794,49.975245
7302,5024,14.594457,49.978993
7302,19831,14.58249,49.974269
7302,25621,14.577623,49.975977
7302,21311,14.549936,49.975975
7500,14311,14.534646,49.969708
7302,15232,14.591129,49.974451
7302,25622,14.573613,49.973885
7302,15231,14.587014,49.979396
7302,17021,14.628111,49.961832
7500,27072,14.573624,50.000936
7302,5023,14.640772,49.957226
7302,17022,14.616426,49.968456
7302,17034,14.633559,49.966201
7302,7283,14.657743,49.949157
7302,17031,14.572353,50.036992
7302,5022,14.62609,49.96503
7302,29622,14.654218,49.953097
7302,17102,14.635277,49.95963
7302,17281,14.672126,49.944257
7302,7281,14.682924,49.933491
7302,17453,14.712303,49.920867
7302,17032,14.678459,49.935126
7302,7282,14.698167,49.925479
7302,27261,14.719347,49.910352
7302,17261,14.655126,49.883313
7302,17451,14.755645,49.896051
7302,17272,14.720054,49.906919
7302,29242,14.747429,49.876647
7302,17452,14.765472,49.876105
7302,20691,14.730662,49.935102
7302,17064,14.756185,49.875187
7302,17062,14.779386,49.866836
7402,17343,14.760271,49.866377
7402,17083,14.800306,49.830611
7402,17342,14.781652,49.82485
8075,35713,14.955756,49.775046
7402,29803,14.939708,49.778154
7402,19793,14.873017,49.817979
7402,17341,14.865643,49.822731
7402,17081,14.925446,49.787171
7402,23951,14.84672,49.830382
7402,17353,14.941975,49.777452
7402,27011,14.943199,49.775541
7402,27012,14.944544,49.775211
7402,27013,14.951336,49.772816
7402,17352,14.956727,49.770364
7402,17082,14.905383,49.794781
7402,3503,15.067288,49.718027
7401,18102,15.217933,49.651693
7402,631,15.024783,49.740617
7402,632,15.054242,49.727207
7402,17073,15.015468,49.742566
7402,17351,15.010786,49.744396
7402,633,15.021156,49.741203
7402,3501,15.128855,49.695092
7402,17463,15.066937,49.715362
7402,17461,15.078715,49.703036
7402,3502,15.112678,49.690614
8085,14747,15.111201,49.668094
7402,17093,15.06746,49.699274
7402,19092,15.097187,49.685693
8085,14749,15.129256,49.64482
7402,17092,15.113424,49.665712
7402,17091,15.115899,49.66122
7402,17462,15.124372,49.665175
8085,37003,15.110805,49.655842
7401,17332,15.128312,49.634416
8085,14748,15.224525,49.592856
8085,36683,15.242826,49.591165
8085,14717,15.221604,49.594499
8085,17321,15.240019,49.58425
8085,17323,15.200431,49.612015
8085,14729,15.338312,49.543343
8085,16917,15.266864,49.576391
8085,16881,15.308976,49.555121
8085,14745,15.303803,49.558434
8085,37002,15.232182,49.590907
8085,14744,15.38155,49.52708
8085,14727,15.44464,49.507778
8085,35733,15.328241,49.545525
7030,14757,15.080621,49.578312
8085,14797,15.332336,49.542942
8085,14728,15.390482,49.522185
8085,35003,15.463828,49.503839
8085,12385,15.435485,49.511984
7030,17098,15.375939,49.524599
8085,35023,15.44486,49.510098
8085,32633,15.449542,49.509045
8085,35703,15.430592,49.515146
8085,12379,15.407699,49.519386
8085,35002,15.478237,49.497864
8085,35001,15.48224,49.497344
8085,12384,15.597544,49.458486
8085,12378,15.592112,49.458539
8085,13206,15.553041,49.474824
8085,13336,15.678024,49.436049
8085,13299,15.604213,49.454444
8085,13326,15.58019,49.463416
8085,13236,15.585672,49.460781
8085,16573,15.563803,49.469917
8085,13308,15.594115,49.456931
8085,37772,15.633,49.442089
8085,37771,15.613202,49.450793
8085,13298,15.718648,49.419261
8085,13235,15.626747,49.444817
8085,13297,15.670163,49.431126
8085,13286,15.736645,49.414836
8095,13217,15.774181,49.408332
8085,16854,15.691448,49.426075
8085,13335,15.883172,49.38632
8095,16519,15.888998,49.389819
8095,16518,15.925939,49.382693
8085,16532,15.893249,49.389983
8085,16533,15.84465,49.399631
8095,16517,15.976749,49.366867
8095,16599,15.985998,49.364921
8095,16531,15.890833,49.389927
8095,16596,16.042417,49.344182
8095,15723,15.939664,49.378027
8095,37251,16.014618,49.356866
8095,16597,16.052749,49.34012
8095,16604,16.059725,49.336829
8095,36481,16.076215,49.329494
8095,16566,16.041288,49.342543
8095,16601,16.053224,49.339523
8095,16605,16.047521,49.344483
8095,16594,15.993304,49.362262
8095,15721,16.162499,49.298265
8095,15719,16.141565,49.304435
8095,16564,16.195315,49.287305
8095,16529,16.177218,49.294281
8095,36482,16.143934,49.302588
8095,15745,16.119301,49.31462
8095,16565,16.11817,49.312683
8095,16528,16.220025,49.280917
8095,16548,16.1803,49.292283
8095,16583,16.201024,49.285554
8095,16582,16.243571,49.275604
8095,16579,16.23191,49.273938
8095,16527,16.274182,49.2677
8095,16581,16.244835,49.271449
8095,11289,16.321245,49.254756
8085,16545,16.285512,49.269005
8095,11287,16.291212,49.263614
8095,16585,16.310715,49.259447
8050,11347,16.333314,49.248492
8050,11319,16.394594,49.221567
8095,11288,16.326195,49.251239
8050,11487,16.429072,49.250349
8050,11349,16.336932,49.253813
8050,11488,16.374566,49.232336
8050,11314,16.434375,49.202493
8050,11317,16.469805,49.1913
8050,10257,16.406927,49.20584
8050,10378,16.663387,49.164279
65394,10257,16.668754,49.174415
8050,10886,16.479357,49.197869
8020,33122,16.499589,49.177738
8095,15741,16.280271,49.268081
8095,16547,16.266594,49.269316
8095,32671,16.090349,49.226284
8095,15744,16.141017,49.305376
8095,16595,16.059706,49.336047
8095,16598,16.021978,49.352963
65429,16532,15.883718,49.395718
8085,35253,15.838549,49.399906
8095,32653,15.824593,49.402165
8085,13204,15.69495,49.427537
8085,13327,15.698909,49.418917
8085,13334,15.801783,49.405799
8095,32673,15.422726,49.297437
8085,12394,15.520804,49.485109
8085,12395,15.436773,49.51097
8085,14777,15.340881,49.53718
8085,14738,15.35275,49.533976
8085,14746,15.252686,49.581537
8085,14739,15.33545,49.544075
8085,17322,15.2153,49.597122
7030,14794,15.199932,49.607683
7402,27101,15.126789,49.652931
7402,19093,15.135705,49.681787
7402,24612,15.048023,49.729622
7402,25751,14.966628,49.756794
7402,23952,14.697498,49.70655
7401,27162,14.93148,49.781398
7402,19791,14.902879,49.799822
7402,24613,14.934133,49.780434
7302,27262,14.728411,49.903328
7302,17061,14.773125,49.87035
7302,25371,14.746584,49.924146
7302,29241,14.718803,49.908717
7302,17282,14.633359,49.959909
9700,23262,14.631483,50.154954
7500,14772,13.6879,50.415104
7302,17181,14.518727,49.962446
7302,17191,14.511338,49.951515
7302,19832,14.531334,49.979251
7601,28031,14.492729,49.92102
7500,19861,14.504466,49.992045
7600,19722,14.438925,49.980184
7600,19723,14.386018,49.993415
7600,16111,14.382422,49.991825
7601,20471,14.028621,49.862208
7601,23783,13.808253,49.832594
7601,32203,13.846537,49.797506
7601,20281,13.832488,49.771033
7702,28162,13.698118,49.682619
7702,33574,12.966918,49.775125
7701,23061,13.450846,49.7134
7702,23312,13.331542,49.702705
7900,25601,13.002464,49.709128
7900,24562,12.955538,49.710738
7900,30371,12.950888,49.774216
7900,24671,12.764131,49.773877
7900,33611,12.728229,49.758721
7900,30621,12.618228,49.679181
7900,30631,12.534831,49.649301
7900,30632,12.512442,49.640415
1515,35133,14.056358,50.971217
7902,21691,13.028105,50.831061
7900,24673,12.65364,49.754179
7900,42912,12.756239,49.797254
7101,30893,13.257797,49.608174
7900,30764,12.998463,49.744861
7701,25433,13.322083,49.73446
7701,34602,13.417093,49.681717
7702,34711,13.369835,49.709496
7702,34732,13.434402,49.701718
7601,21502,13.890813,49.837308
7601,20862,14.006307,49.921922
7600,13322,14.353327,50.038562
7600,16012,14.357461,50.033684
7600,15101,14.382319,50.033878
7600,13301,14.352811,50.037058
7600,15352,14.387561,50.036068
7600,15351,14.389339,50.035018
9100,10132,14.409409,50.043524
9100,11932,14.411474,50.043691
9300,15412,14.410395,50.041586
9100,15333,14.441191,50.042974
9100,11712,14.446763,50.035062
9100,11711,14.445046,50.039534
7500,10243,14.453859,50.037467
7500,10242,14.459521,50.039487
7500,19561,14.501375,50.038201
7500,10963,14.497199,50.032909
7500,10961,14.501571,50.031681
7500,11661,14.50284,50.030671
7500,10483,14.500828,50.028615
7500,19701,14.549698,50.007966
7500,21571,14.568793,50.004599
7500,20142,14.57035,50.004374
7500,17132,14.594718,49.99798
7302,27151,14.612512,49.971674
7302,17033,14.641652,49.960534
7301,12063,14.627314,49.967582
7302,29243,14.693107,49.934076
7302,17301,14.725543,49.901988
7302,17063,14.761557,49.87349
7401,20212,14.645305,49.810573
7402,19792,14.891572,49.807928
8085,16883,15.1394,49.642751
8085,16856,15.347455,49.536029
8085,16839,15.393302,49.518795
9600,24722,14.801583,50.949229
9600,24653,14.927274,51.086543
7702,34702,13.302975,49.692392
7701,30161,13.396035,49.72324
7701,23062,13.436276,49.701738
7701,33432,13.472875,49.719502
7601,26093,14.052643,49.949868
7601,29352,14.121267,49.951411
7600,14801,14.436725,50.031651
7600,11111,14.367989,50.030368
7500,19563,14.48038,50.038852
7500,10252,14.46541,50.043913
7500,10991,14.466184,50.042109
9200,19332,14.435828,49.985896
7500,17224,14.532363,50.015521
7500,10962,14.509637,50.017424
7500,19493,14.494843,50.012461
7500,10501,14.510163,50.018901
7302,25612,14.646678,50.014179
7402,17072,15.055957,49.714912
8085,14736,15.331398,49.543717
7030,14789,15.393715,49.518765
8085,13227,15.540378,49.480818
8095,13348,15.554682,49.474652
8085,37773,15.586239,49.46148
8085,13284,15.752567,49.412188
8085,36651,15.729815,49.415163
8095,37261,16.183245,49.291505
8095,32652,16.146615,49.30145
8095,15714,16.125313,49.309
8095,16606,16.006048,49.35892
8085,16837,15.748193,49.409465
8085,13214,15.663758,49.429743
8085,14737,15.327752,49.54388
24646,3431,15.632204,49.303672
1835,28012,15.733436,49.288618
24646,3430,15.63043,49.302593
1835,28090,16.522655,49.196932
1835,18100,15.632204,49.303672
1835,18099,15.501509,49.320123
1835,28088,15.333828,49.341214
1835,28089,16.510086,49.195933
1835,9167,15.501509,49.320123
24646,3607,15.535106,49.284194
1835,9173,15.630284,49.302648
24646,3142,15.959443,49.250662
24646,3433,15.935858,49.239704
24646,60020,15.817558,49.277212
1835,8150,16.561305,49.188664
24646,3432,15.631948,49.302689
1835,48099,15.63043,49.302593
1835,9063,16.370399,49.217697
24646,3211,16.634524,49.137013
1835,18196,16.32778,49.271369
1835,18129,15.501509,49.320123
1835,48098,15.333489,49.341286
8030,10475,14.325955,49.46808
1835,58083,15.103708,49.370007
24646,3036,15.988021,49.241552
24646,3143,16.674543,49.173395
9550,42666,15.241231,49.594635
1315,3235,15.538563,49.466559
1315,13208,15.680774,49.408003
7402,24611,15.269002,49.64306
17401,23862,14.772422,49.871678
7401,20213,14.592625,49.808127
7302,17262,14.700448,49.942584
7302,17283,14.673006,49.939633
7302,21423,14.661152,49.943406
9700,23972,14.831618,50.271318
7302,23772,14.5905,49.974199
7300,19372,14.624558,50.087865
7302,5021,14.622804,49.967626
7400,19631,14.55812,50.054779
7500,14312,14.522023,49.973016
7500,17143,14.515689,49.971062
7500,19603,14.410839,49.985141
7601,20393,14.35998,50.007293
7600,592,14.406567,49.987685
7600,21681,14.235315,50.021322
7601,26111,14.124566,49.955638
7601,22691,14.121746,49.910295
7601,32201,13.877343,49.822762
7702,20341,13.479758,49.750311
7702,34721,13.544648,49.74474
7701,33301,13.430383,49.70186
7701,30292,13.387297,49.731903
7702,34713,13.34785,49.706725
7702,24023,13.16901,49.649828
7900,3852,12.736055,49.945717
9600,24992,14.813694,50.931597
49700,49273,14.656945,50.859047
7902,21692,12.487297,50.79883
9500,45091,14.748187,50.909829
9500,45131,14.788425,50.932333
9500,24272,14.684883,50.856331
9500,23112,14.674677,50.861152
9500,45551,14.712452,50.894514
9500,45123,14.643992,50.908858
9500,45092,14.527021,50.890042
9500,45122,14.664237,50.871514
9500,23122,14.668038,50.876681
9500,23113,14.665185,50.856467
14438,26951,13.974356,50.830747
9602,23402,13.969651,50.827105
14438,26952,13.978464,50.791342
1515,5133,14.314722,50.942572
35094,1183,13.927751,50.822932
35074,32185,14.657455,50.859225
35074,12384,14.671053,50.887787
9600,45883,14.745377,50.96004
49700,48383,14.657397,50.859271
49700,48403,14.65736,50.859289
9600,24423,14.751264,50.90618
49700,49263,14.656653,50.859548
7900,30752,12.795345,49.704518
7702,30573,13.439301,49.707278
7701,30062,13.489071,49.72665
7601,17237,13.7928,49.837045
7601,21501,13.905093,49.83776
7600,14821,14.381918,49.991397
7302,17263,14.667643,49.949654
7402,27103,14.853654,49.831988
17401,27162,14.940943,49.773445
17401,17332,15.126948,49.638575
8085,37001,15.240198,49.588154
8085,12375,15.581661,49.463122
8085,13274,15.648379,49.437355
8095,15724,16.076799,49.196
8095,15684,16.156409,49.226608
8085,16508,16.302116,49.263839
8010,11506,16.500272,49.17777
8050,10379,16.639864,49.161629
8050,16635,16.660177,49.15073
1835,18098,16.572345,49.186756
24646,3505,15.972726,49.36489
1835,48082,14.784551,49.402844
8095,16577,16.234397,49.276969
8095,16578,16.250234,49.275401
8095,16495,15.953322,49.375755
7030,14755,15.348002,49.526685
7030,14787,15.33859,49.530937
8085,14735,15.315296,49.552598
8075,35283,15.326267,49.552435
7500,14781,14.584111,49.98759
9300,19181,14.629108,49.962103
7302,19981,14.612783,49.973707
7302,17122,14.601756,49.976265
7500,14352,14.609738,49.990769
7302,19753,14.534953,49.981028
7600,14282,14.411499,49.986904
7600,11341,14.340667,50.005738
7702,34232,13.475102,49.721421
7900,25603,12.820107,49.657386
7902,42921,13.057903,50.749862
595,6970,14.672162,50.88329
49710,48383,14.677146,50.851303
49710,48403,14.657266,50.859879
9600,25581,14.820723,50.920427
65302,34761,13.356808,49.684212
7701,33173,13.392608,49.714858
7702,19762,13.527279,49.739029
9100,10202,14.423024,50.04252
9100,5011,14.408818,50.03356
7600,14503,14.408139,50.035399
9100,15332,14.443872,50.036542
7500,11151,14.495978,50.052277
7500,10273,14.497357,50.053038
7400,15533,14.514144,50.067754
7400,15072,14.513887,50.06593
7400,15531,14.516919,50.063448
9200,602,14.540611,50.070393
7400,12982,14.522399,50.066151
7400,15253,14.523588,50.065539
7400,15251,14.541548,50.074007
7400,13243,14.541796,50.072863
7400,11903,14.53296,50.073086
7400,14581,14.583337,50.085086
7400,12471,14.574839,50.092579
7300,15162,14.588378,50.116134
7300,15161,14.591633,50.123581
7300,12971,14.600405,50.119821
7300,15163,14.568442,50.11292
7100,23232,14.580069,50.270073
7300,19001,14.627667,50.128453
7300,22382,14.658894,50.153324
7300,29922,14.668352,50.165119
7300,22113,14.64548,50.133246
7100,20485,14.674844,50.158961
7300,22111,14.6858,50.14496
7300,12841,14.63728,50.111614
7100,20483,14.674101,50.168985
7100,21633,14.741306,50.160379
7100,20481,14.691397,50.185127
7100,20484,14.705617,50.208914
7300,29581,14.752869,50.241469
7300,22131,14.69204,50.194102
7300,22141,14.698294,50.199686
7300,22142,14.711432,50.212437
7100,22722,14.720143,50.225404
7300,29582,14.723244,50.218581
7300,29921,14.726987,50.222763
7300,29901,14.746963,50.244375
65468,20311,14.768595,50.255032
7100,24083,14.7484,50.243133
7100,23193,14.844601,50.202489
9700,20172,14.820987,50.284328
9700,29573,14.820253,50.281579
7100,20313,14.722427,50.234699
7100,29662,14.788988,50.263743
9700,20171,14.845639,50.304809
9700,29572,14.848474,50.309462
7100,20311,14.776587,50.260428
9700,29571,14.855428,50.326167
9700,23142,14.867162,50.329861
9700,29574,14.765832,50.329535
9700,23141,14.866127,50.35169
9700,23143,14.795874,50.355619
9700,29252,14.878647,50.351135
9700,22731,14.870755,50.339863
9700,21473,14.889842,50.371075
9700,29743,14.889057,50.375264
9700,23971,14.906069,50.387844
9700,23973,14.891539,50.380066
9700,21462,14.908413,50.393713
9700,22745,14.894089,50.381758
9700,22742,14.885224,50.379397
9700,23902,14.931063,50.410017
9700,20423,14.931958,50.40523
9700,21461,14.938278,50.409249
9700,22921,14.935514,50.413351
9700,22612,14.940452,50.417037
9700,22901,14.931924,50.428291
9700,24593,14.936807,50.419991
9700,22611,14.927929,50.427411
9700,29602,14.940223,50.418332
9700,21482,14.942349,50.421243
9700,29603,14.926633,50.431647
9700,21463,14.930021,50.419625
9700,22902,14.933065,50.424285
9700,21481,14.939991,50.419966
65508,21461,14.928333,50.403742
9700,22922,14.899931,50.386854
9700,29592,14.904536,50.393622
9700,22746,14.891593,50.380412
9700,23251,14.862428,50.355111
9500,21972,14.743861,50.915005
9700,21472,14.853638,50.299245
9700,20173,14.83096,50.303876
9700,22732,14.850904,50.32426
7100,22721,14.765561,50.252749
7300,29583,14.676393,50.167713
7300,22132,14.693065,50.190747
7300,11821,14.640507,50.151966
7300,27251,14.642761,50.142236
7300,11633,14.5763,50.109512
7300,10882,14.581076,50.090492
7400,19133,14.601364,50.094093
7400,15252,14.531168,50.06809
7500,11152,14.496796,50.045101
9100,10172,14.499823,50.04451
7500,10272,14.502306,50.037346
7500,11011,14.491335,50.03494
7500,10491,14.508283,50.031539
7500,11673,14.50134,50.03333
7500,14762,14.525658,50.015733
7500,17012,14.572946,50.002079
7302,17113,14.607171,49.974076
7302,17103,14.654171,49.95952
7401,23862,14.758158,49.845802
25400,40399,15.417754,49.514677
8085,36932,15.417065,49.514413
8085,16575,15.463907,49.5094
8095,16603,16.044605,49.343629
8095,32621,16.168262,49.295372
8050,36561,16.466796,49.17793
8095,16494,16.258045,49.271574
7401,17333,14.787976,49.86402
7302,17123,14.612196,49.995408
65456,19723,14.383146,49.990484
7600,29321,14.264717,50.030002
7600,15421,14.29538,50.029019
7601,24662,13.830583,50.055523
7702,42712,13.430519,49.723598
7900,25571,12.50504,49.66201
1835,9174,16.253742,49.206526
1835,28014,15.334483,49.304064
9500,23463,14.284838,51.053972
9500,23691,14.685096,50.956224
9602,38331,13.964086,51.010167
35094,2990,13.973842,50.832368
35094,5513,13.973842,50.832368
9600,24652,14.804904,50.877259
7101,31012,13.194571,48.997071
7031,15068,13.687698,48.867396
9530,44264,13.509166,48.621911
8010,46772,16.900475,48.5988
9500,45553,14.651781,50.901525
9500,45093,14.618114,50.975475
9500,45121,14.671591,50.904578
1827,28926,16.513418,48.669766
1827,18987,16.466762,48.699206
25440,41765,16.13091,48.700786
1827,8982,16.511094,48.672615
25440,41672,16.575934,48.72503
25440,42605,16.51117,48.672532
25440,43518,16.220456,48.865508
1827,28925,16.568123,48.743262
1827,8994,16.523055,48.682454
1827,8978,16.338982,48.871808
9500,45552,14.665049,50.890106
9500,25472,14.671134,50.884277
9500,25473,14.663395,50.883045
9500,44751,14.672461,50.868483
49700,49271,14.871585,50.98068
1827,8950,16.165174,48.895545
49710,49263,14.800812,50.859739
9602,45402,13.711965,50.736979
9602,45401,13.711266,50.737587
9602,38332,13.722564,50.727014
9500,23711,14.285881,51.051413
359,6092,13.712414,50.739885
356,28412,13.710647,50.737501
7101,31011,13.194168,49.033885
